date,Open,High,Low,Close,Volume,HL_PCT,PCT_change,MA7,MA21,MA50,MA200,STD21,Return,Target
2025-07-05,108015.8359375,108381.34375,107842.2734375,108231.1796875,30615537520,0.004980730266975544,0.0019936312868476243,107998.85714285714,106163.06956845238,106464.8865625,96359.600078125,2181.279096690627,0.0018220480395592098,0.009247710575546852
2025-07-06,108231.1875,109731.625,107847.015625,109232.0703125,36746020463,0.017253260600191465,0.009247637724569916,108119.78571428571,106338.30989583333,106585.70625,96405.552734375,2275.5226380641666,0.009247710575546852,-0.008534295352390808
2025-07-07,109235.328125,109710.25,107527.0546875,108299.8515625,45415696597,0.020158802445265356,-0.008563864626556684,108286.14508928571,106409.88578869047,106622.783125,96459.5972265625,2313.978732264184,-0.008534295352390808,0.006005750382996888
2025-07-08,108298.2265625,109198.96875,107499.5546875,108950.2734375,44282204127,0.015598070650780692,0.00602084536096902,108750.71540178571,106616.98846726191,106689.665,96515.5689453125,2338.494762791759,0.006005750382996888,0.021810695604753683
2025-07-09,108950.2734375,111925.375,108357.6796875,111326.5546875,57927418065,0.03204711869970938,0.021810695604753745,109103.17745535714,106923.80877976191,106780.374375,96586.0780859375,2515.637872639371,0.021810695604753683,0.041864660687494615
2025-07-10,111329.1953125,116608.78125,110660.75,115987.203125,95911605728,0.05128178876414303,0.04183994862645882,110008.78125,107462.04278273809,106906.556875,96690.4894140625,3143.363914163326,0.041864660687494615,0.013189291760499877
2025-07-11,115986.234375,118856.4765625,115245.6875,117516.9921875,86928361085,0.03072567630678409,0.013197754205476161,111363.44642857143,108138.58519345238,107023.43109375,96804.6431640625,3686.8826335989793,0.013189291760499877,-0.0006957770402219454
2025-07-12,117530.7109375,118219.8984375,116977.0234375,117435.2265625,45524560304,0.010583493866199778,-0.0008124206366008991,112678.31026785714,108861.33854166667,107226.3796875,96898.438828125,3954.3111006153727,-0.0006957770402219454,0.014313342548076147
2025-07-13,117432.203125,119449.5703125,117265.4375,119116.1171875,49021091807,0.01833616528199932,0.014339457301227397,114090.31696428571,109724.62313988095,107452.87890625,96997.5234375,4124.551803562449,0.014313342548076147,0.006158578325259345
2025-07-14,119115.7890625,123091.609375,118959.1953125,119849.703125,181746419401,0.034479969117570564,0.006161349962723377,115740.29575892857,110404.23883928571,107669.16515625,97117.794375,4559.93424502974,0.006158578325259345,-0.01729262210051885
2025-07-15,119853.8515625,119935.5625,115765.6875,117777.1875,98321661181,0.03540477649799542,-0.01732663602735441,117001.28348214286,110962.88430059524,107835.9015625,97235.856015625,4715.236749392427,-0.01729262210051885,0.00816219450392297
2025-07-16,117777.1875,120065.515625,117064.8203125,118738.5078125,72162029070,0.025271458836575566,0.008162194503922927,118060.13392857143,111504.65811011905,108030.77890625,97353.72890625,4929.471896771235,0.00816219450392297,0.004643278306736054
2025-07-17,118738.5078125,120999.609375,117508.21875,119289.84375,72363841798,0.02926812975224473,0.004643278306736132,118531.93973214286,112091.79352678571,108260.52921875,97482.5269921875,5092.689730305065,0.004643278306736054,-0.01078563897020779
2025-07-18,119284.109375,120851.9140625,116925.984375,118003.2265625,77945799785,0.03326968085419804,-0.010738084219359165,118601.40178571429,112611.54575892857,108507.75859375,97609.3270703125,5113.453698682464,-0.01078563897020779,-0.0005360022928398989
2025-07-19,117998.125,118541.3984375,117388.4140625,117939.9765625,47564562765,0.009776026828265463,-0.0004927911990126962,118673.50892857143,113116.89211309524,108786.58671875,97731.8809375,5089.491540068879,-0.0005360022928398989,-0.00541960002562214
2025-07-20,117944.109375,118865.03125,116550.1328125,117300.7890625,57515447231,0.01973472178662481,-0.005454450552121947,118414.17633928571,113541.42633928571,109039.840625,97846.28609375,5046.747739573246,-0.00541960002562214,0.0011828564931994912
2025-07-21,117306.46875,119671.5625,116584.3984375,117439.5390625,69820091744,0.026287263106993686,0.001134381709022334,118069.8671875,114032.10267857143,109275.589375,97949.0494140625,4891.290805279086,0.0011828564931994912,0.02176332622218302
2025-07-22,117426.5,120269.96875,116233.2265625,119995.4140625,79217583118,0.03364080385103259,0.021876783030235936,118386.75669642857,114712.91852678571,109557.86703125,98058.4893359375,4662.988866015842,0.02176332622218302,-0.010337504434577038
2025-07-23,119997.4453125,120113.3515625,117391.390625,118754.9609375,66608604537,0.02292081876842645,-0.010354256890755422,118389.10714285714,115184.13950892857,109824.316875,98161.0830078125,4540.263013269339,-0.010337504434577038,-0.0032584822936673197
2025-07-24,118770.984375,119535.453125,117247.96875,118368.0,72627318560,0.019325192408421194,-0.003392953061057763,118257.41517857143,115599.37872023809,110097.0371875,98261.348203125,4405.375899941112,-0.0032584822936673197,-0.006185093838706357
2025-07-25,118368.0,118486.9765625,114759.8203125,117635.8828125,104857024569,0.03168383796584176,-0.006185093838706407,118204.9375,116056.59523809524,110418.23578125,98339.1371875,4066.166666410456,-0.006185093838706357,0.002647868724685587
2025-07-26,117644.84375,118335.6875,117181.2265625,117947.3671875,48508954046,0.009787933084294816,0.002571497635228913,118205.99330357143,116519.27083333333,110689.37625,98444.2605078125,3664.1279615394164,0.002647868724685587,0.012727075099638885
2025-07-27,117944.7265625,119815.59375,117859.6875,119448.4921875,54683390892,0.016374474170253953,0.01274974870710426,118512.80803571429,117005.76711309524,110966.03359375,98566.2853515625,3309.255727855628,0.012727075099638885,-0.012758768211219684
2025-07-28,119457.5234375,119819.7890625,117441.4375,117924.4765625,64822943193,0.020168430098898706,-0.012833405807228943,118582.08482142857,117464.08258928571,111208.65015625,98693.4875390625,2642.5689805112406,-0.012758768211219684,-1.9742508661990676e-05
2025-07-29,117938.5859375,119273.8671875,116987.3671875,117922.1484375,68463107433,0.019389911312647678,-0.0001393733854729345,118285.90401785714,117891.31473214286,111361.21109375,98809.591015625,1782.6275690925615,-1.9742508661990676e-05,-0.0007713643170961237
2025-07-30,117921.9921875,118780.7265625,115800.828125,117831.1875,68896148592,0.02528955619241298,-0.0007700403106794316,118153.93638392857,118201.05915178571,111512.69015625,98925.913984375,960.416267213976,-0.0007713643170961237,-0.017592832754910526
2025-07-31,117833.6328125,118919.984375,115505.21875,115758.203125,69370346018,0.029499124319618278,-0.01761321990982387,117781.10825892857,118190.15438988095,111654.12171875,99032.2628125,987.7215699876214,-0.017592832754910526,-0.021062154747402473
2025-08-01,115738.953125,116060.7734375,112724.4453125,113320.0859375,91294530181,0.02944163073473225,-0.020899335290233557,117164.56584821429,117990.30171130953,111801.94234375,99126.280625,1448.059640014231,-0.021062154747402473,-0.006999393518263508
2025-08-02,113320.390625,114021.6015625,112005.765625,112526.9140625,56870866000,0.017914255929744584,-0.007002063424982127,116390.21540178571,117756.57254464286,111930.66125,99206.2449609375,1875.2441815765956,-0.006999393518263508,0.015025363723748075
2025-08-03,112525.8046875,114747.421875,111943.8046875,114217.671875,48099615826,0.024546264526983906,0.01503537070628869,115642.95535714286,117523.31324404762,112105.5665625,99274.810859375,1998.2950632578961,0.015025363723748075,0.007478798363486527
2025-08-04,114223.921875,115729.46875,114130.40625,115071.8828125,35783028986,0.013896205232042118,0.007423672060813662,115235.44196428571,117295.79799107143,112295.96375,99351.3857421875,1992.160353514059,0.007478798363486527,-0.008085706753543476
2025-08-05,115072.1875,115117.4375,112701.109375,114141.4453125,61039182286,0.021169594605925147,-0.008088333138709125,114695.34151785714,117122.66741071429,112442.8575,99399.7827734375,2103.126295409042,-0.008085706753543476,0.007767158415357134
2025-08-06,114140.9140625,115737.8359375,113372.25,115028.0,56379133510,0.020565305295232466,0.007771848900861784,114294.88616071429,116945.9765625,112651.39515625,99452.882421875,2116.410674628023,0.007767158415357134,0.021463456180234486
2025-08-07,115030.0546875,117676.90625,114279.7109375,117496.8984375,64051649681,0.02891306372914232,0.021445210616491735,114543.27120535714,116860.59821428571,112903.6665625,99534.9188671875,2052.3231432218918,0.021463456180234486,-0.0068782400705657
2025-08-08,117505.5,117689.203125,115917.4609375,116688.7265625,59713005166,0.01518349063952662,-0.006950937934820072,115024.50558035714,116798.00297619047,113143.7553125,99608.2791796875,2035.7095147165808,-0.0068782400705657,-0.0016142706587778388
2025-08-09,116678.2734375,117906.609375,116363.8359375,116500.359375,54004312429,0.013242649600195708,-0.0015248259788083137,115592.140625,116729.44977678571,113407.57046875,99660.0496484375,2019.5056603477535,-0.0016142706587778388,0.02408918266480664
2025-08-10,116497.71875,119320.7109375,116485.1640625,119306.7578125,64755458694,0.023766858868600603,0.024112395441219747,116319.15290178571,116824.97209821429,113748.5575,99738.3180859375,2093.950042185532,0.02408918266480664,-0.004822128356753663
2025-08-11,119306.8125,122321.09375,118159.03125,118731.4453125,90528784177,0.03505442462226828,-0.004822584523411016,116841.94754464286,116886.49144345238,114103.44359375,99812.174453125,2131.548802161989,-0.004822128356753663,0.012140515376580119
2025-08-12,118717.6640625,120302.46875,118228.71875,120172.90625,72803657984,0.017256385525751566,0.012258008940724057,117703.58482142857,116894.94345238095,114395.34625,99888.9415625,2144.8033497721904,0.012140515376580119,0.026388279596092357
2025-08-13,120168.9765625,123682.453125,118939.6328125,123344.0625,90904808795,0.038451954770826524,0.026421843876224035,118891.59375,117113.47209821429,114741.31484375,99982.0886328125,2540.98651589544,0.026388279596092357,-0.040411222672351976
2025-08-14,123339.3984375,124457.1171875,117254.8828125,118359.578125,104055627395,0.06085045662627906,-0.04037493595384636,119014.83370535714,117113.07105654762,114961.28125,100060.4740234375,2540.779270965494,-0.040411222672351976,-0.008121240187970669
2025-08-15,118365.78125,119332.3125,116864.5703125,117398.3515625,68665353159,0.021020245639362615,-0.008173220987378901,119116.20870535714,117101.76004464286,115170.04828125,100137.02734375,2538.8634483906076,-0.008121240187970669,0.0007921746665282559
2025-08-16,117398.421875,117996.0625,117271.953125,117491.3515625,48036922378,0.006163086604845183,0.0007915752700572662,119257.77901785714,117080.04501488095,115378.10671875,100217.82171875,2533.2131760803654,0.0007921746665282559,-0.00032588834829794244
2025-08-17,117492.7890625,118595.7734375,117279.5234375,117453.0625,45852169525,0.011206604340350854,-0.00033811915451992166,118992.96540178571,116985.02455357143,115580.61390625,100286.5709765625,2476.725391465958,-0.00032588834829794244,-0.01022323279139703
2025-08-18,117453.90625,117614.171875,114723.6796875,116252.3125,72787808090,0.024863954319188274,-0.010230343020200743,118638.80357142857,116905.39769345238,115737.94875,100344.156015625,2471.887143430222,-0.01022323279139703,-0.029428514056440758
2025-08-19,116241.859375,116764.5,112730.3984375,112831.1796875,71657600353,0.035753428916306174,-0.02934123478270454,117589.98549107143,116662.97061011905,115851.865625,100396.286796875,2612.812685366238,-0.029428514056440758,0.012794003430595335
2025-08-20,112828.0234375,114625.796875,112387.9609375,114274.7421875,67993811526,0.01958294453054375,0.01282233531992516,116294.36830357143,116493.61607142857,116023.39484375,100464.3809765625,2648.3240617203655,0.012794003430595335,-0.01623902974513114
2025-08-21,114275.6875,114802.6484375,111986.234375,112419.03125,57817883700,0.025052822739921984,-0.016247167622596887,115445.71875,116334.60788690476,116094.5890625,100538.03125,2791.082767720496,-0.01623902974513114,0.03962900798880531
2025-08-22,112433.734375,117377.3984375,111678.9453125,116874.0859375,82528088240,0.0487571995048357,0.03949305417260361,115370.82366071429,116503.84598214286,116239.11125,100615.3745703125,2705.5968114122293,0.03962900798880531,-0.012832252765613172
2025-08-23,116866.3671875,116996.25,114536.109375,115374.328125,55377142586,0.02132311983940318,-0.012767052646602573,115068.39174107143,116639.43712797618,116385.91109375,100702.887109375,2563.9697841356688,-0.012832252765613172,-0.016605933647771742
2025-08-24,115387.390625,115615.0859375,111060.546875,113458.4296875,73961489632,0.04014280009907263,-0.016717259373417778,114497.72991071429,116603.28273809524,116490.45609375,100787.10203125,2604.853475120965,-0.016605933647771742,-0.029385900493979156
2025-08-25,113456.8984375,113637.84375,109324.28125,110124.3515625,85706860190,0.03916992417024022,-0.029372800780692942,113622.30691964286,116367.68601190476,116508.30171875,100854.7573046875,2951.025023765113,-0.029385900493979156,0.015240086898922645
2025-08-26,110124.1015625,112397.015625,108762.0390625,111802.65625,69396320317,0.032512434716863,0.0152423916625313,113475.375,116256.31510416667,116578.3578125,100931.12515625,3080.5344490221937,0.015240086898922645,-0.005193022862549412
2025-08-27,111795.7109375,112619.4140625,110398.265625,111222.0625,62137056409,0.019970394250691043,-0.0051312204438746425,113039.27790178571,116075.07998511905,116623.79359375,101004.823203125,3262.9666071213815,-0.005193022862549412,0.01189280397942638
2025-08-28,111219.0546875,113450.078125,110900.921875,112544.8046875,58860155962,0.0226501459314641,0.01192016964831299,113057.24553571429,115839.26599702382,116648.15859375,101085.0467578125,3333.260600167831,0.01189280397942638,-0.036731759955323295
2025-08-29,112550.5234375,112619.0546875,107559.625,108410.8359375,77843379644,0.04666904044921132,-0.036780704110174964,111848.20982142857,115445.08072916667,116496.63125,101139.9131640625,3697.3604905138413,-0.036731759955323295,0.003664157476186425
2025-08-30,108409.40625,108929.3515625,107444.4453125,108808.0703125,51486264208,0.013647023108996468,0.0036773936532836604,110910.17299107143,115078.78125,116322.4528125,101205.2163671875,3959.344041060669,0.003664157476186425,-0.00525107534173741
2025-08-31,108818.4609375,109491.0,108104.65625,108236.7109375,47986191770,0.012808443068826506,-0.005346059804449254,110164.21316964286,114551.63616071429,116138.4825,101256.970625,4102.625526473744,-0.00525107534173741,0.009367272930950854
2025-09-01,108228.75,109890.5859375,107271.1796875,109250.59375,66870372995,0.02397612827619072,0.00944151854290103,110039.390625,114100.16703869047,115941.17203125,101320.1042578125,4141.139085887843,0.009367272930950854,0.017848801737061493
2025-09-02,109243.0703125,111748.015625,108454.03125,111200.5859375,74776999491,0.029622005560756445,0.017918899747145004,109953.38058035714,113672.91369047618,115768.1896875,101388.56234375,3941.298096518448,0.017848801737061493,0.004699840343410866
2025-09-03,111190.6953125,112600.2265625,110582.9609375,111723.2109375,61119643565,0.018055922382399975,0.004789210315695677,110024.97321428571,113119.53980654762,115647.11015625,101459.276640625,3275.0279348252193,0.004699840343410866,-0.008947195185422974
2025-09-04,111718.1484375,112208.328125,109347.2265625,110723.6015625,60131132901,0.025840033399609007,-0.008902285697622287,109764.80133928571,112755.921875,115486.81203125,101532.0194921875,3082.3862506599485,-0.008947195185422974,-0.0006558419928113235
2025-09-05,110723.015625,113357.4921875,110233.3984375,110650.984375,60241647677,0.02823376373600382,-0.0006505535420382477,110084.82254464286,112434.61867559524,115314.03484375,101606.4075,2921.7525372263563,-0.0006558419928113235,-0.0038525555367432407
2025-09-06,110650.5703125,111275.015625,110024.0859375,110224.6953125,21500719036,0.011348905832340628,-0.003848827880391771,110287.19754464286,112088.58742559524,115158.46421875,101679.8332421875,2715.984917221706,-0.0038525555367432407,0.008554542812086785
2025-09-07,110221.328125,111591.078125,110211.625,111167.6171875,24618007520,0.012408767588076986,0.008585353475570816,110705.8984375,111789.28050595238,115023.01703125,101752.49328125,2426.1162120969793,0.008554542812086785,0.008130177859939192
2025-09-08,111163.015625,112869.234375,110630.609375,112071.4296875,40212813407,0.019974983867361934,0.008171909131760746,111108.875,111590.19084821429,114918.42984375,101821.1807421875,2202.83204698597,0.008130177859939192,-0.004826232823193166
2025-09-09,112077.578125,113225.4375,110776.703125,111530.546875,45984480722,0.02195572821627483,-0.004880826826842178,111156.01227678571,111528.25595238095,114800.25,101898.2057421875,2184.403008731649,-0.004826232823193166,0.02174124101370767
2025-09-10,111531.25,114275.25,110940.078125,113955.359375,56377473784,0.029267354280589315,0.021734799663771363,111474.890625,111513.04724702382,114679.44890625,101985.09375,2165.353517054628,0.02174124101370767,0.013620945043858246
2025-09-11,113961.4296875,115522.546875,113453.8359375,115507.5390625,45685065332,0.01790974817999231,0.013566953128261667,112158.31026785714,111660.11904761905,114614.50046875,102081.2618359375,2328.691075706879,0.013620945043858246,0.005142859655061782
2025-09-12,115507.7890625,116769.3828125,114794.484375,116101.578125,54785725894,0.01701009124418394,0.0051406841678763955,112936.96651785714,111623.33296130953,114569.17203125,102204.6788671875,2246.8726375759124,0.005142859655061782,-0.0013011908618274504
2025-09-13,116093.5625,116334.6328125,115248.2734375,115950.5078125,34549454947,0.009369164443477197,-0.0012322361758861523,113754.93973214286,111650.77008928571,114535.46453125,102340.750546875,2297.9055871452756,-0.0013011908618274504,-0.004681752350561785
2025-09-14,115950.2890625,116181.5,115222.3984375,115407.65625,32798036057,0.008310554027909218,-0.00467987459873867,114360.65959821429,111743.59040178571,114484.6703125,102496.0537109375,2411.151533308877,-0.004681752350561785,0.0003224981011604733
2025-09-15,115399.6328125,116747.8828125,114461.0625,115444.875,52937859416,0.01980876424787155,0.0003920479328864849,114842.58035714286,111996.94866071429,114404.59796875,102649.756953125,2510.0060660799977,0.0003224981011604733,0.012112382641498831
2025-09-16,115423.7578125,117005.2734375,114813.09375,116843.1875,45781744593,0.01876172444799146,0.012297552205896737,115601.52901785714,112236.97395833333,114382.9721875,102812.1078515625,2722.5083596590493,0.012112382641498831,-0.0032066883445814875
2025-09-17,116840.5078125,117328.609375,114794.9765625,116468.5078125,60528025996,0.02175380160771732,-0.0031838273126728244,115960.55022321429,112486.8046875,114353.899375,102964.2908203125,2861.871289916923,-0.0032066883445814875,0.005741425944741474
2025-09-18,116461.265625,117911.7890625,116188.796875,117137.203125,49457272032,0.014709179846656852,0.005803968352675199,116193.359375,112705.49032738095,114340.0196875,103078.735078125,3036.6486102084987,0.005741425944741474,-0.012364506846338497
2025-09-19,117137.671875,117479.7578125,115141.8203125,115688.859375,38828473971,0.020208838712997293,-0.012368459068796052,116134.39955357143,113052.06287202382,114338.6328125,103226.851015625,2935.6325304837314,-0.012364506846338497,0.0002861257573012477
2025-09-20,115691.125,116191.1484375,115473.5234375,115721.9609375,22864449614,0.00620128620519644,0.00026653675897783864,116101.75,113381.29575892857,114386.6703125,103369.34984375,2821.34161123049,0.0002861257573012477,-0.003593675600818802
2025-09-21,115730.2265625,115901.0859375,115252.578125,115306.09375,22495852193,0.0056242284462957965,-0.0036648404232661504,116087.24107142857,113717.93303571429,114442.25390625,103492.7625,2588.992528844145,-0.003593675600818802,-0.02218083931492132
2025-09-22,115309.21875,115431.3125,112037.6484375,112748.5078125,70684158591,0.03009941442545422,-0.022207339233230212,115702.04575892857,113884.50037202382,114412.870625,103606.69640625,2392.254930289656,-0.02218083931492132,-0.00651013327573835
2025-09-23,112757.4765625,113351.9140625,111535.5703125,112014.5,47211853279,0.016215255614228517,-0.006589155638723236,115012.23325892857,113923.25818452382,114351.72296875,103733.055546875,2352.86667918947,-0.00651013327573835,0.011731809832655538
2025-09-24,112007.6640625,113986.2734375,111229.640625,113328.6328125,48044595085,0.024324239550836152,0.011793556816459477,114563.6796875,113999.70684523809,114335.46671875,103868.9257421875,2303.3700450914716,0.011731809832655538,-0.03776048156409062
2025-09-25,113330.1640625,113541.0859375,108713.3984375,109049.2890625,75528654284,0.04427069210174384,-0.0377734827740932,113408.26339285714,113919.97767857143,114215.8925,104011.1669921875,2446.9424814673775,-0.03776048156409062,0.0060847628462732395
2025-09-26,109041.296875,110359.1953125,108728.9765625,109712.828125,57738288949,0.014858962054488558,0.006158503881055386,112554.54464285714,113875.30357142857,114060.21109375,104167.0711328125,2517.165360149059,0.0060847628462732395,-0.0002814877077529365
2025-09-27,109707.140625,109778.5,109144.296875,109681.9453125,26308042910,0.005782201648530777,-0.0002296597318685244,111691.68526785714,113849.45833333333,113920.07546875,104301.1698046875,2558.9618435146476,-0.0002814877077529365,0.02225248016477188
2025-09-28,109681.9453125,112375.484375,109236.9453125,112122.640625,33371048505,0.027992018784118784,0.022252480164771878,111236.90625,113894.93563988095,113832.52109375,104443.1712109375,2517.0608842852726,0.02225248016477188,0.02031473906432546
2025-09-29,112117.875,114473.5703125,111589.953125,114400.3828125,60000147466,0.025206359599567008,0.020358108040310255,111472.88839285714,114005.83816964286,113734.39359375,104609.839609375,2483.7866856541777,0.02031473906432546,-0.003009577997342028
2025-09-30,114396.5234375,114836.6171875,112740.5625,114056.0859375,58986330258,0.01837740327726648,-0.0029759427102345154,111764.54352678571,114126.10193452382,113640.88640625,104760.27453125,2418.218900404683,-0.003009577997342028,0.04026829179914837
2025-10-01,114057.59375,118648.9296875,113981.3984375,118648.9296875,71328680132,0.039339008470564714,0.04025453971581791,112524.5859375,114349.60528273809,113610.406875,104931.8036328125,2610.8757360991362,0.04026829179914837,0.017128920845327356
2025-10-02,118652.3828125,121086.40625,118383.15625,120681.2578125,71415163912,0.0223999156869908,0.01709931947347507,114186.29575892857,114595.97284226191,113557.15078125,105122.311484375,2947.946902882158,0.017128920845327356,0.013136036748664148
2025-10-03,120656.984375,123944.703125,119344.3125,122266.53125,83941392228,0.03762591919446476,0.013339856646819167,115979.68191964286,114889.54203869047,113635.28984375,105313.265703125,3380.596083003975,0.013136036748664148,0.001299606980548873
2025-10-04,122267.46875,122857.640625,121577.5703125,122425.4296875,36769171735,0.010455918478436013,0.0012919293996588933,117800.1796875,115197.87165178571,113735.83140625,105511.8003515625,3756.568524958515,0.001299606980548873,0.008887425412982486
2025-10-05,122419.671875,125559.2109375,122191.9609375,123513.4765625,73689317763,0.0272622072806453,0.008934876811439747,119427.44196428571,115583.86309523809,113856.27390625,105695.0966015625,4172.604940710536,0.008887425412982486,0.010031736794915869
2025-10-06,123510.453125,126198.0703125,123196.046875,124752.53125,72568881188,0.024063827863212196,0.010056461567207938,120906.3203125,116027.08482142857,114002.26328125,105898.02328125,4626.729095140828,0.010031736794915869,-0.026461574802715715
2025-10-07,124752.140625,125184.0234375,120681.96875,121451.3828125,76149412513,0.03706878080137133,-0.026458526450635806,121962.79129464286,116246.52269345238,114106.2446875,106085.063984375,4774.296885077309,-0.026461574802715715,0.01567280940669602
2025-10-08,121448.3515625,124167.09375,121119.1796875,123354.8671875,65354305286,0.02470850264762683,0.015698159756568332,122635.06808035714,116574.44456845238,114316.7184375,106282.6758984375,5020.454716019168,0.01567280940669602,-0.013370216251727518
2025-10-09,123337.0703125,123739.34375,119812.03125,121705.5859375,74653009425,0.032268958484919584,-0.01322785088754173,122781.40066964286,116791.98660714286,114465.3353125,106460.931953125,5143.527050369311,-0.013370216251727518,-0.06976852117831744
2025-10-10,121704.7421875,122509.6640625,104582.4140625,113214.3671875,153125018868,0.15834783557381707,-0.06976207210496048,121488.234375,116674.15364583333,114481.24203125,106589.50921875,5198.116508106262,-0.06976852117831744,-0.02125599811033263
2025-10-11,113236.4296875,113429.7265625,109760.5625,110807.8828125,110236934340,0.0331128433227865,-0.02144669239132752,119828.58482142857,116440.14992559524,114359.91796875,106706.1901171875,5351.471080975588,-0.02125599811033263,0.03936437283871608
2025-10-12,110811.515625,115805.0625,109715.5390625,115169.765625,93710414091,0.0528743234342238,0.03933029861940398,118636.62611607143,116433.65811011905,114355.82671875,106847.53453125,5352.998049948842,0.03936437283871608,0.000879679657679322
2025-10-13,115161.6796875,116020.484375,113821.1875,115271.078125,71582026739,0.019079346795169917,0.0009499552090318672,117282.1328125,116553.78050595238,114392.0796875,106988.0044140625,5294.1477348638655,0.000879679657679322,-0.01867262888064536
2025-10-14,115264.8828125,115502.8828125,110029.484375,113118.6640625,92212917403,0.048386342632864315,-0.018619884023924515,116091.74441964286,116606.35974702382,114451.9659375,107131.8319921875,5252.127693284013,-0.01867262888064536,-0.02064646024028005
2025-10-15,113113.96875,113622.3828125,110235.8359375,110783.1640625,72574132855,0.030569147430104346,-0.020605807693402145,114295.78683035714,116485.14694940476,114431.57609375,107272.7598828125,5359.824982523831,-0.02064646024028005,-0.023443318504017374
2025-10-16,110782.171875,111990.8125,107537.03125,108186.0390625,87306423067,0.0411678002873089,-0.023434572265195536,112364.42299107143,116444.03980654762,114370.855625,107402.0174609375,5422.647878706958,-0.023443318504017374,-0.01588236351834038
2025-10-17,108179.1328125,109235.8046875,103598.4296875,106467.7890625,99703051669,0.05294911305700807,-0.015819536591832023,111400.62611607143,116289.51413690476,114249.3153125,107521.6118359375,5664.8791986284195,-0.01588236351834038,0.006861009972426446
